Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST00687,24,76498,649544,781,48,No
CUST00688,44,25500,498377,544,36,No
CUST00689,59,87957,259374,549,12,No
CUST00690,39,35739,546574,559,36,Yes
CUST00691,51,89106,988347,838,36,Yes
CUST00692,55,75793,243862,689,48,No
CUST00693,49,30848,326085,725,48,No
CUST00694,38,98956,114633,577,12,Yes
CUST00695,43,130929,617750,711,60,No
CUST00696,24,135204,455910,767,48,No
CUST00697,51,100066,974481,620,48,No
CUST00698,46,143328,945420,517,60,No
CUST00699,54,129916,649245,846,60,No
CUST00700,49,47659,225284,608,24,No
CUST00701,48,35271,766308,722,24,No
CUST00702,30,134328,673952,632,36,No
CUST00703,25,36406,456951,784,48,No
CUST00704,38,93116,530412,506,60,No
CUST00705,47,39748,484574,576,24,No
CUST00706,58,124402,155071,554,60,No
CUST00707,39,138701,611652,676,48,No
CUST00708,52,99976,688543,742,12,No
CUST00709,46,43855,698276,811,48,Yes
CUST00710,42,115507,299119,525,48,No
CUST00711,44,27651,404278,655,36,No
CUST00712,52,137490,780000,850,12,No
CUST00713,35,42614,365076,726,36,No
CUST00714,47,104295,726913,545,24,No
CUST00715,47,122117,557993,764,36,No
CUST00716,53,128742,216694,533,36,No
CUST00717,46,42779,868430,768,60,Yes
CUST00718,33,139711,923390,602,12,No
CUST00719,50,31626,427880,601,36,No
CUST00720,50,91207,466224,825,12,No
CUST00721,36,73819,562530,804,48,No
CUST00722,51,101923,628115,679,36,No
CUST00723,37,123167,921230,546,36,Yes
CUST00724,24,46352,945296,792,24,No
CUST00725,35,113826,266773,637,48,No
CUST00726,21,87140,188741,831,24,No
CUST00727,21,54329,314650,811,36,No
CUST00728,38,80549,988981,692,36,No
CUST00729,34,86171,366822,846,60,No
CUST00730,46,101609,157282,503,60,No
CUST00731,44,98591,728787,804,60,No
CUST00732,27,88142,116938,672,36,No
CUST00733,38,59229,737991,833,36,No
CUST00734,54,125332,301974,529,60,No
CUST00735,41,114228,196726,513,48,No
CUST00736,37,143870,488897,707,48,No
CUST00737,58,117808,649829,597,36,No
CUST00738,35,114957,610605,826,48,No
CUST00739,43,91494,364777,587,60,No
CUST00740,27,86706,184159,632,60,No
CUST00741,32,149115,762730,671,12,No
CUST00742,35,122545,963762,657,48,No
CUST00743,42,73717,323216,799,36,No
CUST00744,28,86674,106284,824,60,No
CUST00745,60,34334,545158,599,60,Yes
CUST00746,45,94446,362848,711,12,No
CUST00747,30,43004,260026,675,48,No
CUST00748,50,43772,381752,592,12,No
CUST00749,32,66079,715320,529,12,No
CUST00750,34,124771,861117,586,60,No
CUST00751,52,127919,850660,545,24,No
CUST00752,48,77873,499865,744,48,Yes
CUST00753,55,51137,816151,691,12,No
CUST00754,54,49979,68786,846,12,No
CUST00755,36,54657,777213,676,36,No
CUST00756,45,90973,667265,656,24,Yes
CUST00757,23,64085,354955,733,60,No
CUST00758,42,81841,981108,568,36,No
CUST00759,52,72087,836553,596,24,No
CUST00760,46,27506,289513,614,24,No
CUST00761,22,102292,579146,586,12,No
CUST00762,23,74177,969123,827,36,No
CUST00763,60,31368,672774,524,12,Yes
CUST00764,22,31322,773255,559,48,Yes
CUST00765,28,96733,315015,742,24,No
CUST00766,21,64467,491315,838,12,No
CUST00767,38,106631,685053,570,48,No
CUST00768,27,92054,803681,816,12,No
CUST00769,27,90239,258296,811,24,No
CUST00770,54,51433,425308,709,36,No
CUST00771,56,90058,267782,746,36,No
CUST00772,21,113032,143326,556,60,No
CUST00773,30,149445,144458,761,12,No
CUST00774,27,143591,318322,829,24,No
CUST00775,39,59619,536830,525,12,Yes
CUST00776,23,136705,354681,684,36,No
CUST00777,28,37451,942596,523,12,Yes
CUST00778,31,68078,424894,724,60,No
CUST00779,26,73840,904551,675,24,No
CUST00780,46,84839,335037,697,48,No
CUST00781,31,39818,188948,530,24,No
CUST00782,58,88265,891235,791,48,No
CUST00783,45,127126,426018,813,12,No
CUST00784,29,88318,561833,557,48,No
CUST00785,25,59290,736789,660,12,No
CUST00786,54,125601,829746,795,60,No
CUST00787,42,93039,598513,816,12,No
CUST00788,36,88167,412544,839,48,No
CUST00789,56,141924,692686,527,12,No
CUST00790,31,91265,940079,740,48,No
CUST00791,25,123491,565530,664,24,No
CUST00792,38,31599,581553,614,60,Yes
CUST00793,46,132099,296415,540,48,No
CUST00794,57,83733,142295,755,48,No
CUST00795,52,122679,735111,509,12,No
CUST00796,23,98024,625771,500,12,No
CUST00797,60,108563,369394,760,60,No
CUST00798,50,149564,407411,686,12,No
CUST00799,50,68512,637360,817,60,No
CUST00800,44,118836,524514,558,12,No
CUST00801,35,25287,407938,681,36,No
CUST00802,44,117025,161486,523,24,No
CUST00803,47,39019,316641,812,24,No
CUST00804,46,53257,529247,597,36,Yes
CUST00805,47,31094,714000,844,60,No
CUST00806,49,84950,740441,801,60,No
CUST00807,52,25568,606127,524,60,Yes
CUST00808,58,88298,583025,590,60,No
CUST00809,29,38573,456224,836,60,No
CUST00810,41,91074,974204,696,48,No
CUST00811,36,60860,467196,675,36,No
CUST00812,29,43111,482794,808,60,No
CUST00813,56,137814,379159,783,24,No
CUST00814,60,118635,354694,676,24,No
CUST00815,32,91046,618843,826,36,No
CUST00816,43,98699,553704,798,60,No
CUST00817,47,113374,834197,773,36,No
CUST00818,48,130946,63390,767,12,Yes
CUST00819,30,31955,752812,528,24,Yes
CUST00820,31,62567,766586,628,24,No
CUST00821,39,51738,840200,777,12,No
CUST00822,49,38432,696036,845,60,No
CUST00823,56,75972,299136,761,36,No
CUST00824,24,146436,450118,698,48,No
CUST00825,41,97368,106415,506,36,No
CUST00826,49,133787,286504,824,36,No
CUST00827,55,121790,682697,600,24,No
CUST00828,32,114477,128086,595,24,No
CUST00829,28,74440,92608,719,36,No
CUST00830,29,46093,662353,630,12,Yes
CUST00831,30,30235,211169,665,60,Yes
CUST00832,60,135512,744042,654,48,No
CUST00833,56,71934,126421,662,60,No
CUST00834,32,93236,121488,758,24,No
CUST00835,55,77876,146411,678,24,No
CUST00836,42,68393,428323,650,24,No
CUST00837,60,94533,547923,787,12,No
CUST00838,43,83414,302023,828,60,No
CUST00839,36,30226,765706,664,48,No
CUST00840,28,75577,319054,776,36,Yes
CUST00841,54,132755,857921,691,60,No
CUST00842,49,88806,95981,651,24,No
CUST00843,26,149284,150617,585,60,No
CUST00844,25,52627,752897,822,24,No
CUST00845,48,134532,158975,605,60,No
CUST00846,48,109746,906429,536,24,Yes
CUST00847,42,29965,141772,537,12,No
CUST00848,37,98149,123863,794,24,No
CUST00849,47,75860,523039,822,48,No
CUST00850,22,76052,756004,560,60,Yes
CUST00851,60,33288,842682,799,12,No
CUST00852,25,71884,577262,554,36,No
CUST00853,40,104503,140707,644,48,No
CUST00854,22,87126,213917,773,24,No
CUST00855,46,129434,886223,779,36,No
CUST00856,30,64066,760189,831,36,No
CUST00857,21,97551,967259,784,24,No
CUST00858,21,100067,675637,701,60,No
CUST00859,26,64936,270256,676,24,No
CUST00860,53,43671,218772,594,24,No
CUST00861,37,50470,170190,592,60,No
CUST00862,56,85458,725990,781,12,No
CUST00863,25,57858,152972,601,60,No
CUST00864,42,71810,184443,843,24,No
CUST00865,60,34149,993842,599,36,Yes
CUST00866,42,105785,741454,656,60,No
CUST00867,57,72774,896934,661,48,No
CUST00868,41,57266,873824,613,48,Yes
CUST00869,44,42603,762591,669,48,No
CUST00870,43,126550,370310,749,60,No
CUST00871,59,35744,932683,643,24,Yes
CUST00872,33,59502,819177,820,12,No
CUST00873,22,136357,581815,823,12,No
CUST00874,58,78101,856564,802,24,No
CUST00875,56,59159,619868,776,48,No
CUST00876,30,72948,461564,614,60,No
CUST00877,39,42548,537274,756,60,Yes
CUST00878,44,90820,61106,839,24,No
CUST00879,60,114674,223899,763,24,No
CUST00880,32,99233,643297,837,24,No
CUST00881,51,148099,426224,520,24,No
CUST00882,35,33239,327198,689,24,Yes
CUST00883,34,92880,879906,684,48,No
CUST00884,50,140546,98693,520,36,No
CUST00885,54,108042,919948,640,36,No
CUST00886,57,47786,444956,834,48,No
CUST00887,25,92720,313807,692,24,No
CUST00888,43,132116,959869,676,48,No
CUST00889,59,25864,576214,571,48,Yes
CUST00890,25,92441,724734,643,24,No
CUST00891,31,72477,681264,560,24,No
CUST00892,42,119405,168844,746,48,No
CUST00893,58,46134,728700,710,12,No
CUST00894,29,100168,671121,582,24,No
CUST00895,23,141758,650067,575,12,No
CUST00896,32,92717,475151,806,60,No
CUST00897,39,149158,139913,610,48,No
CUST00898,51,138679,555065,587,24,No
CUST00899,59,43705,883215,798,24,No
CUST00900,53,59671,225868,675,48,No
CUST00901,25,55122,446583,697,24,No
CUST00902,33,93512,951347,758,48,No
CUST00903,59,37622,236040,743,60,No
CUST00904,55,90972,838930,560,12,No
CUST00905,29,143224,682789,776,12,No
CUST00906,48,93425,491119,689,12,No
CUST00907,48,55079,891272,746,48,No
CUST00908,57,37807,496157,568,36,No
CUST00909,35,144286,950782,542,36,No
CUST00910,55,78562,320328,596,12,No
CUST00911,21,100757,597923,560,60,Yes
CUST00912,34,115146,893356,661,48,No
CUST00913,30,80846,733226,799,36,No
CUST00914,55,80517,642099,687,60,No
CUST00915,46,123955,263588,711,60,No
CUST00916,51,48425,438196,786,60,No
CUST00917,40,100713,411083,703,24,No
CUST00918,28,123017,290932,728,24,No
CUST00919,53,77502,874265,673,60,No
CUST00920,24,46068,458004,825,12,No
CUST00921,30,86822,679402,722,12,Yes
CUST00922,35,73606,133927,811,12,No
CUST00923,46,105473,738049,766,36,No
CUST00924,59,32531,861187,589,48,Yes
CUST00925,33,136485,738793,765,36,No
CUST00926,59,91918,590869,618,60,No
CUST00927,23,72151,300878,835,12,No
CUST00928,26,61167,867546,704,36,No
CUST00929,46,101818,260040,765,12,No
CUST00930,25,145478,144545,781,36,No
CUST00931,56,144932,661248,678,36,No
CUST00932,38,54661,685818,599,48,Yes
CUST00933,57,25609,323791,589,48,No
CUST00934,56,34487,577611,650,36,No
CUST00935,53,58776,968671,775,60,No
CUST00936,49,74424,640525,747,24,No
CUST00937,50,114337,533100,800,12,No
CUST00938,37,33854,451261,824,24,No
CUST00939,35,129878,381067,711,36,No
CUST00940,21,116857,922600,634,24,No
CUST00941,46,113302,835161,675,12,No
CUST00942,32,87463,379119,681,24,No
CUST00943,38,48957,832401,849,24,No
CUST00944,33,55783,821153,623,36,Yes
CUST00945,33,134437,311824,816,36,No
CUST00946,27,40712,132300,846,48,No
CUST00947,55,30539,939203,746,36,No
CUST00948,52,142718,973782,794,36,No
CUST00949,53,61735,467206,613,60,No
CUST00950,54,129761,493732,744,60,Yes
CUST00951,43,76605,952194,589,48,No
CUST00952,54,85302,380984,504,12,No
CUST00953,45,101153,155641,666,36,No
CUST00954,37,49530,625210,634,24,Yes
CUST00955,60,69970,433699,594,48,No
CUST00956,47,116843,838734,690,36,No
CUST00957,38,84077,238627,792,24,No
CUST00958,35,131717,154721,638,24,No
CUST00959,45,50698,202928,576,48,No
CUST00960,32,80249,573866,568,60,No
CUST00961,41,127935,560258,653,36,No
CUST00962,57,31253,467754,550,24,Yes
CUST00963,37,87460,929725,822,12,No
CUST00964,42,59048,428496,684,60,No
CUST00965,37,70107,70798,710,12,No
CUST00966,59,51077,654875,794,60,No
CUST00967,39,71544,390881,844,60,No
CUST00968,49,141605,132216,695,60,No
CUST00969,30,138804,225715,827,36,No
CUST00970,60,99925,474434,536,12,No
CUST00971,35,66088,382270,834,36,No
CUST00972,59,109494,464664,638,48,No
CUST00973,44,123028,665429,766,48,No
CUST00974,32,136963,74223,564,24,No
CUST00975,26,52600,225018,703,12,Yes
CUST00976,51,96884,106440,513,48,No
CUST00977,26,38622,325201,816,24,Yes
CUST00978,45,65549,290497,626,36,No
CUST00979,29,42206,602329,587,12,No
CUST00980,43,137770,390998,743,48,No
CUST00981,55,147533,335647,780,48,No
CUST00982,55,48204,669531,805,48,No
CUST00983,57,82013,598887,827,60,No
CUST00984,43,88131,615883,616,12,No
CUST00985,44,79028,322427,579,36,Yes
CUST00986,54,131873,845128,569,36,No
CUST00987,55,26090,771179,751,48,No
CUST00988,48,129590,357151,805,24,No
CUST00989,56,73974,247731,710,60,No
CUST00990,36,46400,799666,830,48,No
CUST00991,35,59469,133057,716,24,No
CUST00992,60,130850,777632,850,36,No
CUST00993,55,131012,331880,711,24,No
CUST00994,32,42907,353662,556,48,No
CUST00995,38,116812,703004,751,24,No
CUST00996,30,31505,610957,511,24,Yes
CUST00997,39,60283,181113,724,12,No
CUST00998,30,26930,567555,611,36,Yes
CUST00999,52,73679,536208,516,36,Yes
CUST01000,30,32345,329449,700,12,No
CUST01001,32,50191,989208,628,48,Yes
CUST01002,28,125682,799398,627,48,No
CUST01003,49,57396,823449,517,24,Yes
CUST01004,27,93306,748359,606,48,No
CUST01005,40,147711,388756,581,12,No
CUST01006,56,93278,178074,629,48,No
CUST01007,33,72241,980631,526,24,No
CUST01008,36,107956,505251,666,12,No
CUST01009,38,101637,175461,702,24,Yes
CUST01010,23,101162,871533,743,60,No
CUST01011,26,57600,215358,755,12,No
CUST01012,42,147008,846456,820,12,Yes
CUST01013,30,116924,612407,554,24,No
CUST01014,41,98184,876867,830,36,No
CUST01015,49,121100,252338,510,48,No
CUST01016,29,57859,992316,520,48,Yes
CUST01017,56,63628,619097,750,24,No
CUST01018,55,70569,389403,739,36,No
CUST01019,59,144861,952363,783,24,Yes
CUST01020,30,83901,360035,634,60,No
CUST01021,21,126701,719018,759,48,No
CUST01022,22,106229,948450,686,60,No
CUST01023,25,111283,615136,698,24,No
CUST01024,52,125366,628255,578,60,No
CUST01025,47,109004,387666,556,12,No
CUST01026,25,30737,925763,566,24,Yes
CUST01027,33,39031,558947,598,12,No
CUST01028,45,111235,563707,769,60,No
CUST01029,37,31433,434150,613,60,No
CUST01030,21,146924,268877,835,48,No
CUST01031,26,86349,889930,827,12,No
CUST01032,47,132744,436996,529,60,No
CUST01033,23,121246,123807,655,12,No
CUST01034,54,37729,156142,618,60,No
CUST01035,33,93969,738784,627,60,No
CUST01036,32,98193,835587,785,48,No
CUST01037,57,71918,757256,734,48,No
CUST01038,31,128869,239159,781,48,No
CUST01039,31,94979,679057,726,36,No
CUST01040,56,67553,935893,690,48,No
CUST01041,48,133285,811127,665,60,No
CUST01042,55,53039,443282,781,36,No
CUST01043,49,83654,466379,500,12,No
CUST01044,59,27136,592752,569,36,No
CUST01045,35,53157,947287,661,12,No
CUST01046,38,145469,630557,761,60,No
CUST01047,57,45278,148867,519,48,No
CUST01048,29,59732,434914,798,24,No
CUST01049,40,37046,648199,704,60,No
CUST01050,25,119841,390464,747,24,No
CUST01051,57,132415,149996,804,36,Yes
CUST01052,57,75010,132289,528,36,No
CUST01053,48,79594,959986,561,24,No
CUST01054,59,146720,61989,824,48,Yes
CUST01055,54,30397,384827,776,60,No
CUST01056,53,116457,281522,578,12,No
CUST01057,46,83407,839410,804,60,No
CUST01058,35,81614,353859,701,24,No
CUST01059,26,87371,649198,525,60,No
CUST01060,26,77235,576199,722,24,No
CUST01061,51,98308,257731,749,48,No
CUST01062,33,98553,695919,768,24,No
CUST01063,38,126813,500956,665,60,Yes
CUST01064,47,80514,433010,678,24,No
CUST01065,59,110905,75382,656,24,No
CUST01066,60,132686,891792,726,60,No
CUST01067,23,146138,907915,619,24,No
CUST01068,30,124317,813873,543,12,No
CUST01069,36,149379,701168,575,36,Yes
CUST01070,28,64992,521923,741,12,No
CUST01071,55,52770,263701,779,60,No
CUST01072,56,88311,703306,572,12,No
CUST01073,54,30699,317865,587,12,No
CUST01074,60,60557,105663,738,12,Yes
CUST01075,38,111898,943473,837,36,No
CUST01076,22,63337,959545,832,48,No
CUST01077,45,91655,794162,550,36,No
CUST01078,59,94672,142296,595,24,No
CUST01079,50,98490,797078,511,12,No
CUST01080,54,64967,399773,750,48,No
CUST01081,22,70453,767552,680,36,No
CUST01082,36,90700,339279,531,36,No
CUST01083,22,148749,631896,643,24,No
CUST01084,46,111105,193928,544,48,No
CUST01085,60,139386,705910,616,48,No
CUST01086,30,80897,377557,809,36,No
CUST01087,29,52100,734167,570,60,Yes
CUST01088,33,138061,194818,658,60,No
CUST01089,48,144144,857455,574,60,No
CUST01090,41,33888,634413,772,12,No
CUST01091,30,120299,80915,663,48,No
CUST01092,40,83065,831828,826,36,No
CUST01093,33,38994,187935,594,12,No
CUST01094,60,105864,329825,810,60,No
CUST01095,59,55432,292129,513,36,Yes
CUST01096,51,42575,576725,809,48,No
CUST01097,44,49114,943522,698,48,No
CUST01098,31,50330,287264,516,48,No
CUST01099,21,146298,332967,711,24,No
CUST01100,33,124323,264498,533,24,No
CUST01101,49,138656,697033,750,36,No
CUST01102,36,81040,474533,521,60,No
CUST01103,45,119398,378096,701,60,No
CUST01104,57,102831,612203,768,12,No
CUST01105,49,84886,917182,521,24,No
CUST01106,46,121360,91158,785,48,No
CUST01107,24,49884,355323,725,48,No
CUST01108,39,85469,224573,716,36,No
CUST01109,24,115433,592081,572,48,No
CUST01110,49,36854,807750,756,12,No
CUST01111,58,147924,987770,779,24,No
CUST01112,41,84098,76122,591,48,No
CUST01113,33,140677,526769,546,36,No
CUST01114,31,119158,818881,563,12,No
CUST01115,49,108109,430573,543,60,No
CUST01116,53,105225,217666,693,60,No
CUST01117,31,144570,401475,789,24,No
CUST01118,30,48444,856519,526,48,Yes
CUST01119,49,62851,706883,592,12,No
CUST01120,33,25463,702801,629,12,Yes
CUST01121,52,96237,896677,502,60,No
CUST01122,36,53426,667466,837,48,No
CUST01123,49,35407,680421,807,12,No
CUST01124,56,61452,699871,821,60,No
CUST01125,34,31411,243818,575,12,No
CUST01126,23,44054,945304,516,60,Yes
CUST01127,40,68399,141962,525,12,No
CUST01128,32,46146,754737,645,60,Yes
CUST01129,59,100010,875551,787,24,No
CUST01130,58,72210,87581,547,36,No
CUST01131,45,132513,120953,718,60,Yes
CUST01132,51,42635,177950,640,36,No
CUST01133,54,52504,779630,607,60,No
CUST01134,57,120646,709531,770,12,No
CUST01135,59,147407,876471,647,48,No
CUST01136,41,59034,600912,794,60,No
CUST01137,29,105516,639964,754,60,No
CUST01138,52,89553,897228,592,60,No
CUST01139,39,50369,51657,560,12,No
CUST01140,28,121661,939265,606,60,No
CUST01141,47,30962,400006,679,60,No
CUST01142,34,26480,721736,603,36,Yes
CUST01143,25,65340,364870,759,60,No
CUST01144,21,39920,769150,670,36,No
CUST01145,57,105739,80531,589,24,No
CUST01146,42,145885,755139,745,48,No
CUST01147,29,88110,212934,821,48,No
CUST01148,55,142431,401387,736,48,No
CUST01149,24,134458,596384,653,60,No
CUST01150,41,97768,611916,509,24,No
CUST01151,42,129796,981166,681,12,No
CUST01152,38,135197,82687,673,48,No
CUST01153,31,99839,685111,699,24,No
CUST01154,40,117440,949488,661,12,No
CUST01155,26,90149,969652,621,36,No
CUST01156,40,53329,600607,654,24,No
CUST01157,23,126946,261915,547,48,No
CUST01158,51,143614,574344,578,24,No
CUST01159,51,121002,966328,768,36,No
CUST01160,30,125857,964147,550,60,No
CUST01161,29,51894,809767,518,48,Yes
CUST01162,54,40182,54309,659,12,No
CUST01163,59,139278,141305,670,48,No
CUST01164,27,93233,853398,837,36,Yes
CUST01165,40,108735,985471,607,36,No
CUST01166,39,61261,608131,663,48,No
CUST01167,38,44571,215146,640,12,Yes
CUST01168,60,98351,589031,552,24,No
CUST01169,56,66744,334218,572,36,No
CUST01170,31,34337,376503,813,36,No
CUST01171,24,42049,80401,741,12,No
CUST01172,24,36287,497181,700,24,No
CUST01173,58,107505,926792,728,60,No
CUST01174,42,132143,257772,843,60,Yes
CUST01175,50,99421,188197,547,48,Yes
CUST01176,40,114715,725721,738,48,No
CUST01177,35,43837,952924,815,36,No
CUST01178,46,49032,783599,840,36,No
CUST01179,41,84412,561187,515,12,No
CUST01180,43,87737,533646,587,36,No
CUST01181,59,100324,183582,760,12,No
CUST01182,27,67712,633165,832,12,No
CUST01183,55,85420,470286,802,48,No
CUST01184,36,96820,216744,746,48,Yes
CUST01185,34,131681,777774,802,48,No
CUST01186,48,99345,875571,675,60,No
CUST01187,32,111849,752131,539,60,No
CUST01188,28,102616,675030,737,36,No
CUST01189,49,48091,372998,707,12,No
CUST01190,59,126101,909691,694,36,No
CUST01191,24,36866,278182,571,60,No
CUST01192,21,124231,203852,838,24,No
CUST01193,39,76115,695474,795,48,No
CUST01194,41,64286,647978,847,36,No
CUST01195,48,119082,410987,545,60,Yes
CUST01196,53,77978,938811,565,36,Yes
CUST01197,56,31963,50884,786,36,No
CUST01198,39,138466,82699,620,48,No
CUST01199,46,106948,383580,695,48,No
